flood_id,dateTimeMin,dateTimeMax,dateTimeMed,maxWaterLevel,meanWaterLevel,flood_time_hours
686,2016-04-18T05:48:00Z,2016-04-18T09:12:00Z,2016-04-18T07:30:00Z,0.349,0.3260857142857143,3.4
687,2016-04-25T09:42:00Z,2016-04-25T14:36:00Z,2016-04-25T12:09:00Z,0.407,0.36212,4.9
688,2016-04-28T10:12:00Z,2016-04-28T16:24:00Z,2016-04-28T13:18:00Z,0.436,0.38255555555555554,6.2
689,2016-05-05T07:12:00Z,2016-05-05T09:54:00Z,2016-05-05T08:33:00Z,0.344,0.3221428571428572,2.7
690,2016-05-05T20:24:00Z,2016-05-05T20:42:00Z,2016-05-05T20:33:00Z,0.294,0.2925,0.3
691,2016-05-06T05:48:00Z,2016-05-06T14:00:00Z,2016-05-06T09:54:00Z,0.543,0.4399156626506024,8.2
692,2016-05-06T18:18:00Z,2016-05-07T00:06:00Z,2016-05-06T21:12:00Z,0.441,0.3837966101694915,5.8
693,2016-05-07T06:54:00Z,2016-05-07T12:42:00Z,2016-05-07T09:48:00Z,0.461,0.3939830508474576,5.8
694,2016-05-08T09:24:00Z,2016-05-08T12:54:00Z,2016-05-08T11:09:00Z,0.387,0.3468333333333333,3.5
695,2016-06-04T07:36:00Z,2016-06-04T10:30:00Z,2016-06-04T09:03:00Z,0.348,0.3263666666666667,2.9
696,2016-06-05T08:48:00Z,2016-06-05T11:24:00Z,2016-06-05T10:06:00Z,0.358,0.3283333333333333,2.6
697,2016-06-18T07:36:00Z,2016-06-18T09:36:00Z,2016-06-18T08:36:00Z,0.311,0.3019523809523809,2
698,2016-07-13T04:06:00Z,2016-07-13T06:30:00Z,2016-07-13T05:18:00Z,0.316,0.3044,2.4
699,2016-07-29T05:18:00Z,2016-07-29T06:18:00Z,2016-07-29T05:48:00Z,0.311,0.3010909090909091,1
700,2016-07-31T05:24:00Z,2016-07-31T08:48:00Z,2016-07-31T07:06:00Z,0.348,0.3273142857142857,3.4
702,2016-08-21T11:24:00Z,2016-08-21T12:48:00Z,2016-08-21T12:06:00Z,0.306,0.30066666666666664,1.4
703,2016-08-21T21:42:00Z,2016-08-21T22:24:00Z,2016-08-21T22:03:00Z,0.349,0.3275,0.7
704,2016-08-21T22:42:00Z,2016-08-22T02:18:00Z,2016-08-22T00:30:00Z,0.422,0.37189189189189187,3.6
705,2016-09-01T09:24:00Z,2016-09-01T10:36:00Z,2016-09-01T10:00:00Z,0.306,0.3003076923076923,1.2
706,2016-09-04T09:24:00Z,2016-09-04T13:36:00Z,2016-09-04T11:30:00Z,0.359,0.3348604651162791,4.2
707,2016-09-04T21:42:00Z,2016-09-05T03:36:00Z,2016-09-05T00:39:00Z,0.408,0.36588333333333334,5.9
708,2016-09-05T08:54:00Z,2016-09-05T14:36:00Z,2016-09-05T11:45:00Z,0.412,0.3662241379310345,5.7
709,2016-09-05T23:24:00Z,2016-09-06T03:18:00Z,2016-09-06T01:21:00Z,0.352,0.32845,3.9
710,2016-09-06T10:42:00Z,2016-09-06T13:12:00Z,2016-09-06T11:57:00Z,0.316,0.3054230769230769,2.5
711,2016-09-07T00:18:00Z,2016-09-07T16:24:00Z,2016-09-07T08:21:00Z,0.495,0.38362962962962965,16.1
712,2016-09-13T05:36:00Z,2016-09-13T08:48:00Z,2016-09-13T07:12:00Z,0.343,0.32203030303030306,3.2
713,2016-09-14T06:42:00Z,2016-09-14T08:42:00Z,2016-09-14T07:42:00Z,0.316,0.30676190476190474,2
715,2016-09-16T07:36:00Z,2016-09-16T11:06:00Z,2016-09-16T09:21:00Z,0.366,0.3397222222222222,3.5
716,2016-09-16T20:42:00Z,2016-09-16T22:30:00Z,2016-09-16T21:36:00Z,0.31,0.3044210526315789,1.8
717,2016-09-17T08:12:00Z,2016-09-17T11:30:00Z,2016-09-17T09:51:00Z,0.361,0.3346764705882353,3.3
718,2016-09-17T21:36:00Z,2016-09-17T23:06:00Z,2016-09-17T22:21:00Z,0.308,0.3008125,1.5
719,2016-09-18T10:06:00Z,2016-09-18T11:06:00Z,2016-09-18T10:36:00Z,0.3,0.2974545454545454,1
720,2016-09-18T23:18:00Z,2016-09-18T23:36:00Z,2016-09-18T23:27:00Z,0.294,0.29225,0.3
721,2016-09-27T06:36:00Z,2016-09-27T07:54:00Z,2016-09-27T07:15:00Z,0.313,0.30242857142857144,1.3
723,2016-09-29T06:06:00Z,2016-09-29T11:06:00Z,2016-09-29T08:36:00Z,0.38,0.33915686274509804,5
724,2016-09-29T17:42:00Z,2016-09-30T02:30:00Z,2016-09-29T22:06:00Z,0.493,0.40437078651685393,8.8
725,2016-09-30T04:42:00Z,2016-09-30T12:36:00Z,2016-09-30T08:39:00Z,0.472,0.406875,7.8999999999999995
726,2016-09-30T18:18:00Z,2016-10-01T01:48:00Z,2016-09-30T22:03:00Z,0.5,0.4189605263157895,7.5
727,2016-10-01T06:18:00Z,2016-10-01T14:18:00Z,2016-10-01T10:18:00Z,0.481,0.40258024691358024,8
728,2016-10-01T17:24:00Z,2016-10-02T02:42:00Z,2016-10-01T22:03:00Z,0.567,0.45390425531914896,9.3
729,2016-10-02T08:30:00Z,2016-10-02T11:24:00Z,2016-10-02T09:57:00Z,0.326,0.31096666666666667,2.9
730,2016-10-05T21:30:00Z,2016-10-06T06:12:00Z,2016-10-06T01:51:00Z,0.488,0.40800000000000003,8.7
731,2016-10-07T01:12:00Z,2016-10-07T02:48:00Z,2016-10-07T02:00:00Z,0.304,0.3006470588235294,1.6
732,2016-10-11T05:00:00Z,2016-10-11T06:00:00Z,2016-10-11T05:30:00Z,0.301,0.29709090909090907,1
733,2016-10-16T21:06:00Z,2016-10-16T23:24:00Z,2016-10-16T22:15:00Z,0.329,0.315625,2.3
734,2016-10-21T01:30:00Z,2016-10-21T03:42:00Z,2016-10-21T02:36:00Z,0.32,0.31,2.2
735,2016-10-22T00:54:00Z,2016-10-22T04:00:00Z,2016-10-22T02:27:00Z,0.344,0.324375,3.1
736,2016-10-27T18:36:00Z,2016-10-27T21:42:00Z,2016-10-27T20:09:00Z,0.357,0.33340625,3.1
737,2016-11-09T03:36:00Z,2016-11-09T05:54:00Z,2016-11-09T04:45:00Z,0.317,0.3052083333333333,2.3
738,2016-11-29T22:06:00Z,2016-11-29T22:42:00Z,2016-11-29T22:24:00Z,0.299,0.29528571428571426,0.6
739,2017-01-04T00:42:00Z,2017-01-04T02:36:00Z,2017-01-04T01:39:00Z,0.316,0.3073,1.9
740,2017-01-24T03:00:00Z,2017-01-24T08:30:00Z,2017-01-24T05:45:00Z,0.349,0.3288214285714286,5.5
741,2017-01-25T18:48:00Z,2017-01-25T22:12:00Z,2017-01-25T20:30:00Z,0.349,0.3276,3.4
742,2017-04-04T04:54:00Z,2017-04-04T05:12:00Z,2017-04-04T05:03:00Z,0.296,0.294,0.3
743,2017-04-04T12:48:00Z,2017-04-04T18:54:00Z,2017-04-04T15:51:00Z,0.421,0.37343548387096775,6.1
744,2017-04-06T04:54:00Z,2017-04-06T06:48:00Z,2017-04-06T05:51:00Z,0.315,0.3043,1.9
745,2017-04-06T15:36:00Z,2017-04-07T09:30:00Z,2017-04-07T00:33:00Z,0.505,0.42815,17.9
746,2017-04-27T09:42:00Z,2017-04-27T11:24:00Z,2017-04-27T10:33:00Z,0.313,0.3035555555555555,1.7
747,2017-05-02T13:30:00Z,2017-05-02T15:24:00Z,2017-05-02T14:27:00Z,0.312,0.30369999999999997,1.9
748,2017-05-05T13:24:00Z,2017-05-06T11:12:00Z,2017-05-06T00:18:00Z,0.53,0.4104109589041096,21.8
749,2017-05-06T14:06:00Z,2017-05-06T20:48:00Z,2017-05-06T17:27:00Z,0.443,0.37726470588235295,6.7
750,2017-05-12T09:36:00Z,2017-05-12T13:30:00Z,2017-05-12T11:33:00Z,0.363,0.33525,3.9
751,2017-05-13T08:42:00Z,2017-05-13T14:00:00Z,2017-05-13T11:21:00Z,0.434,0.3769074074074074,5.3
752,2017-05-14T23:48:00Z,2017-05-15T01:06:00Z,2017-05-15T00:27:00Z,0.309,0.3035,1.3
753,2017-05-25T06:42:00Z,2017-05-25T13:42:00Z,2017-05-25T10:12:00Z,0.489,0.41395774647887323,7
754,2017-05-25T17:42:00Z,2017-05-25T23:18:00Z,2017-05-25T20:30:00Z,0.443,0.39635087719298245,5.6
755,2017-05-26T07:18:00Z,2017-05-26T12:48:00Z,2017-05-26T10:03:00Z,0.456,0.3894464285714286,5.5
756,2017-05-28T10:48:00Z,2017-05-28T13:06:00Z,2017-05-28T11:57:00Z,0.334,0.31775,2.3
757,2017-05-29T11:48:00Z,2017-05-29T14:00:00Z,2017-05-29T12:54:00Z,0.327,0.3129130434782609,2.2
758,2017-05-30T10:42:00Z,2017-05-30T17:12:00Z,2017-05-30T13:57:00Z,0.465,0.39445454545454545,6.5
759,2017-05-31T00:48:00Z,2017-05-31T02:48:00Z,2017-05-31T01:48:00Z,0.322,0.3101904761904762,2
760,2017-06-07T08:48:00Z,2017-06-07T09:12:00Z,2017-06-07T09:00:00Z,0.294,0.29259999999999997,0.4
761,2017-06-08T05:48:00Z,2017-06-08T12:30:00Z,2017-06-08T09:09:00Z,0.471,0.4028529411764706,6.7
762,2017-06-09T09:36:00Z,2017-06-09T10:54:00Z,2017-06-09T10:15:00Z,0.306,0.29878571428571427,1.3
763,2017-06-18T02:54:00Z,2017-06-18T05:12:00Z,2017-06-18T04:03:00Z,0.315,0.30466666666666664,2.3
764,2017-06-24T08:24:00Z,2017-06-24T11:42:00Z,2017-06-24T10:03:00Z,0.365,0.3300588235294118,3.3
766,2017-07-24T09:54:00Z,2017-07-24T12:06:00Z,2017-07-24T11:00:00Z,0.325,0.30621739130434783,2.2
767,2017-07-27T10:54:00Z,2017-07-27T15:18:00Z,2017-07-27T13:06:00Z,0.387,0.35055555555555556,4.4
768,2017-07-28T01:12:00Z,2017-07-28T01:48:00Z,2017-07-28T01:30:00Z,0.305,0.2968571428571428,0.6
769,2017-07-31T01:00:00Z,2017-07-31T08:54:00Z,2017-07-31T04:57:00Z,0.467,0.3903625,7.8999999999999995
770,2017-07-31T14:00:00Z,2017-07-31T16:12:00Z,2017-07-31T15:06:00Z,0.3,0.2966086956521739,2.2
771,2017-08-03T06:48:00Z,2017-08-03T08:06:00Z,2017-08-03T07:27:00Z,0.311,0.30607142857142855,1.3
772,2017-08-04T05:42:00Z,2017-08-04T10:00:00Z,2017-08-04T07:51:00Z,0.374,0.34004545454545454,4.3
773,2017-08-05T05:12:00Z,2017-08-05T11:30:00Z,2017-08-05T08:21:00Z,0.454,0.39465625,6.3
774,2017-08-07T09:24:00Z,2017-08-07T11:00:00Z,2017-08-07T10:12:00Z,0.318,0.30823529411764705,1.6
775,2017-08-18T04:48:00Z,2017-08-18T09:30:00Z,2017-08-18T07:09:00Z,0.39,0.3523541666666667,4.7
776,2017-08-19T06:18:00Z,2017-08-19T08:00:00Z,2017-08-19T07:09:00Z,0.316,0.3038888888888889,1.7
777,2017-08-29T01:12:00Z,2017-08-29T06:42:00Z,2017-08-29T03:57:00Z,0.388,0.3520357142857143,5.5
778,2017-08-30T17:06:00Z,2017-08-30T18:36:00Z,2017-08-30T17:51:00Z,0.301,0.29662499999999997,1.5
779,2017-08-31T00:42:00Z,2017-08-31T17:18:00Z,2017-08-31T09:00:00Z,0.526,0.3877604790419162,16.6
780,2017-09-02T04:48:00Z,2017-09-02T10:48:00Z,2017-09-02T07:48:00Z,0.396,0.35537704918032786,6
781,2017-09-02T15:54:00Z,2017-09-02T20:42:00Z,2017-09-02T18:18:00Z,0.358,0.3293673469387755,4.8
782,2017-09-14T03:06:00Z,2017-09-14T06:00:00Z,2017-09-14T04:33:00Z,0.337,0.3206,2.9
783,2017-09-18T07:30:00Z,2017-09-18T09:18:00Z,2017-09-18T08:24:00Z,0.316,0.30457894736842106,1.8
784,2017-09-20T07:36:00Z,2017-09-20T13:30:00Z,2017-09-20T10:33:00Z,0.421,0.36998333333333333,5.9
785,2017-09-20T18:12:00Z,2017-09-21T01:54:00Z,2017-09-20T22:03:00Z,0.525,0.43248717948717946,7.7
786,2017-09-21T06:54:00Z,2017-09-21T13:24:00Z,2017-09-21T10:09:00Z,0.482,0.4076666666666667,6.5
787,2017-09-21T21:36:00Z,2017-09-21T23:48:00Z,2017-09-21T22:42:00Z,0.321,0.309,2.2
788,2017-09-22T10:24:00Z,2017-09-22T11:48:00Z,2017-09-22T11:06:00Z,0.306,0.3005333333333333,1.4
789,2017-09-22T22:54:00Z,2017-09-23T01:06:00Z,2017-09-23T00:00:00Z,0.321,0.31021739130434783,2.2
790,2017-09-23T09:00:00Z,2017-09-23T14:24:00Z,2017-09-23T11:42:00Z,0.418,0.3665090909090909,5.4
791,2017-09-23T22:42:00Z,2017-09-24T01:54:00Z,2017-09-24T00:18:00Z,0.337,0.3206060606060606,3.2
792,2017-09-26T01:06:00Z,2017-09-26T03:18:00Z,2017-09-26T02:12:00Z,0.316,0.3060869565217391,2.2
794,2017-10-02T04:00:00Z,2017-10-02T10:00:00Z,2017-10-02T07:00:00Z,0.428,0.37644262295081965,6
795,2017-10-07T22:24:00Z,2017-10-08T01:00:00Z,2017-10-07T23:42:00Z,0.335,0.3194444444444445,2.6
796,2017-10-08T10:36:00Z,2017-10-08T12:18:00Z,2017-10-08T11:27:00Z,0.313,0.30294444444444446,1.7
797,2017-10-08T23:24:00Z,2017-10-09T00:42:00Z,2017-10-09T00:03:00Z,0.31,0.30157142857142855,1.3
798,2017-10-09T23:36:00Z,2017-10-10T01:24:00Z,2017-10-10T00:30:00Z,0.311,0.3016315789473684,1.8
799,2017-10-13T02:06:00Z,2017-10-13T20:00:00Z,2017-10-13T11:03:00Z,0.52,0.4126611111111111,17.9
800,2017-10-14T01:42:00Z,2017-10-14T07:42:00Z,2017-10-14T04:42:00Z,0.419,0.3695245901639344,6
801,2017-10-24T00:30:00Z,2017-10-24T17:36:00Z,2017-10-24T09:03:00Z,0.66,0.4445988372093023,17.1
802,2017-10-29T16:00:00Z,2017-10-29T19:06:00Z,2017-10-29T17:33:00Z,0.34,0.31603125,3.1
803,2017-10-29T19:24:00Z,2017-10-29T19:30:00Z,2017-10-29T19:27:00Z,0.291,0.291,0.1
804,2017-11-03T20:48:00Z,2017-11-03T21:36:00Z,2017-11-03T21:12:00Z,0.296,0.2945555555555555,0.8
805,2017-11-05T20:30:00Z,2017-11-06T01:30:00Z,2017-11-05T23:00:00Z,0.425,0.37341176470588233,5
806,2017-11-06T09:36:00Z,2017-11-06T12:18:00Z,2017-11-06T10:57:00Z,0.326,0.31089285714285714,2.7
807,2017-11-06T21:06:00Z,2017-11-07T01:48:00Z,2017-11-06T23:27:00Z,0.397,0.3552916666666667,4.7
808,2017-11-09T00:54:00Z,2017-11-09T03:12:00Z,2017-11-09T02:03:00Z,0.318,0.306875,2.3
809,2017-11-09T22:24:00Z,2017-11-10T06:54:00Z,2017-11-10T02:39:00Z,0.548,0.44815116279069767,8.5
810,2017-11-16T07:12:00Z,2017-11-16T09:36:00Z,2017-11-16T08:24:00Z,0.322,0.30956,2.4
811,2017-11-16T18:54:00Z,2017-11-16T22:18:00Z,2017-11-16T20:36:00Z,0.345,0.3238857142857143,3.4
812,2017-11-18T21:24:00Z,2017-11-18T23:24:00Z,2017-11-18T22:24:00Z,0.321,0.3107142857142857,2
813,2017-12-05T22:42:00Z,2017-12-06T00:42:00Z,2017-12-05T23:42:00Z,0.324,0.31176190476190474,2
814,2018-03-06T10:24:00Z,2018-03-06T18:18:00Z,2018-03-06T14:21:00Z,0.498,0.4159875,7.8999999999999995
815,2018-03-06T20:18:00Z,2018-03-07T18:42:00Z,2018-03-07T07:30:00Z,0.646,0.5040311111111111,22.4
816,2018-03-08T14:24:00Z,2018-03-08T15:48:00Z,2018-03-08T15:06:00Z,0.304,0.299,1.4
817,2018-04-04T12:24:00Z,2018-04-04T14:18:00Z,2018-04-04T13:21:00Z,0.309,0.30019999999999997,1.9
818,2018-04-16T07:18:00Z,2018-04-17T01:06:00Z,2018-04-16T16:12:00Z,0.6,0.47727932960893854,17.8
819,2018-05-14T08:18:00Z,2018-05-14T09:48:00Z,2018-05-14T09:03:00Z,0.31,0.3018125,1.5
820,2018-05-18T11:24:00Z,2018-05-18T13:00:00Z,2018-05-18T12:12:00Z,0.312,0.304,1.6
821,2018-05-19T12:06:00Z,2018-05-19T15:36:00Z,2018-05-19T13:51:00Z,0.364,0.3337222222222222,3.5
822,2018-05-20T00:48:00Z,2018-05-20T01:24:00Z,2018-05-20T01:06:00Z,0.294,0.29228571428571426,0.6
823,2018-05-20T12:24:00Z,2018-05-20T15:36:00Z,2018-05-20T14:00:00Z,0.358,0.3316363636363636,3.2
824,2018-05-29T07:06:00Z,2018-05-29T12:12:00Z,2018-05-29T09:39:00Z,0.425,0.3758076923076923,5.1
825,2018-06-01T11:12:00Z,2018-06-01T12:42:00Z,2018-06-01T11:57:00Z,0.305,0.2995,1.5
826,2018-06-05T10:42:00Z,2018-06-05T18:00:00Z,2018-06-05T14:21:00Z,0.446,0.3849054054054054,7.3
827,2018-06-07T12:18:00Z,2018-06-07T19:18:00Z,2018-06-07T15:48:00Z,0.455,0.39219718309859153,7
828,2018-06-08T03:00:00Z,2018-06-08T07:12:00Z,2018-06-08T05:06:00Z,0.362,0.3323488372093023,4.2
829,2018-06-11T07:12:00Z,2018-06-11T08:54:00Z,2018-06-11T08:03:00Z,0.336,0.31666666666666665,1.7
830,2018-06-12T05:42:00Z,2018-06-12T11:54:00Z,2018-06-12T08:48:00Z,0.482,0.41195238095238096,6.2
831,2018-06-13T06:48:00Z,2018-06-13T11:36:00Z,2018-06-13T09:12:00Z,0.418,0.3710204081632653,4.8
832,2018-06-17T11:36:00Z,2018-06-17T13:42:00Z,2018-06-17T12:39:00Z,0.324,0.3108181818181818,2.1
833,2018-06-22T16:48:00Z,2018-06-22T18:48:00Z,2018-06-22T17:48:00Z,0.308,0.30042857142857143,2
834,2018-06-23T02:54:00Z,2018-06-23T09:36:00Z,2018-06-23T06:15:00Z,0.449,0.3866764705882353,6.7
835,2018-06-24T06:24:00Z,2018-06-24T08:42:00Z,2018-06-24T07:33:00Z,0.32,0.3075,2.3
836,2018-06-27T06:48:00Z,2018-06-27T13:36:00Z,2018-06-27T10:12:00Z,0.44,0.38121739130434784,6.8
837,2018-06-27T17:36:00Z,2018-06-28T01:12:00Z,2018-06-27T21:24:00Z,0.435,0.37932467532467534,7.6
838,2018-06-28T06:18:00Z,2018-06-28T14:12:00Z,2018-06-28T10:15:00Z,0.503,0.423,7.8999999999999995
839,2018-07-08T05:30:00Z,2018-07-08T05:36:00Z,2018-07-08T05:33:00Z,0.291,0.291,0.1
840,2018-07-08T05:54:00Z,2018-07-08T06:00:00Z,2018-07-08T05:57:00Z,0.291,0.291,0.1
841,2018-07-09T05:12:00Z,2018-07-09T07:18:00Z,2018-07-09T06:15:00Z,0.313,0.3055,2.1
842,2018-07-13T08:24:00Z,2018-07-13T11:30:00Z,2018-07-13T09:57:00Z,0.356,0.33303125,3.1
843,2018-07-14T09:54:00Z,2018-07-14T11:54:00Z,2018-07-14T10:54:00Z,0.319,0.30933333333333335,2
844,2018-07-15T10:54:00Z,2018-07-15T12:48:00Z,2018-07-15T11:51:00Z,0.317,0.30795,1.9
846,2018-07-17T12:54:00Z,2018-07-17T14:00:00Z,2018-07-17T13:27:00Z,0.301,0.29766666666666663,1.1
847,2018-07-21T04:42:00Z,2018-07-21T06:24:00Z,2018-07-21T05:33:00Z,0.308,0.30077777777777776,1.7
848,2018-07-22T02:42:00Z,2018-07-22T02:54:00Z,2018-07-22T02:48:00Z,0.295,0.29466666666666663,0.2
849,2018-07-22T03:30:00Z,2018-07-22T09:12:00Z,2018-07-22T06:21:00Z,0.444,0.37682758620689655,5.7
850,2018-07-23T03:48:00Z,2018-07-23T12:30:00Z,2018-07-23T08:09:00Z,0.503,0.4250909090909091,8.7
851,2018-07-23T13:12:00Z,2018-07-23T13:48:00Z,2018-07-23T13:30:00Z,0.299,0.29614285714285715,0.6
852,2018-07-23T14:30:00Z,2018-07-23T22:12:00Z,2018-07-23T18:21:00Z,0.41,0.35862820512820515,7.7
853,2018-07-24T03:24:00Z,2018-07-24T13:54:00Z,2018-07-24T08:39:00Z,0.536,0.4281320754716981,10.5
854,2018-07-24T14:12:00Z,2018-07-24T15:24:00Z,2018-07-24T14:48:00Z,0.365,0.3283076923076923,1.2
855,2018-07-24T15:42:00Z,2018-07-24T23:18:00Z,2018-07-24T19:30:00Z,0.473,0.39936363636363637,7.6
856,2018-07-25T04:30:00Z,2018-07-25T11:24:00Z,2018-07-25T07:57:00Z,0.446,0.3781428571428571,6.8999999999999995
857,2018-08-01T12:00:00Z,2018-08-01T13:54:00Z,2018-08-01T12:57:00Z,0.31,0.30274999999999996,1.9
858,2018-08-11T08:48:00Z,2018-08-11T10:54:00Z,2018-08-11T09:51:00Z,0.326,0.31313636363636366,2.1
859,2018-08-12T10:12:00Z,2018-08-12T11:00:00Z,2018-08-12T10:36:00Z,0.305,0.29966666666666664,0.8
860,2018-08-21T04:00:00Z,2018-08-21T09:36:00Z,2018-08-21T06:48:00Z,0.406,0.3579824561403509,5.6
861,2018-08-21T16:18:00Z,2018-08-21T21:54:00Z,2018-08-21T19:06:00Z,0.424,0.35436842105263155,5.6
862,2018-08-22T03:18:00Z,2018-08-22T10:48:00Z,2018-08-22T07:03:00Z,0.483,0.415,7.5
863,2018-09-01T01:18:00Z,2018-09-01T02:18:00Z,2018-09-01T01:48:00Z,0.38,0.3468181818181818,1
864,2018-09-01T02:42:00Z,2018-09-01T03:00:00Z,2018-09-01T02:51:00Z,0.312,0.307,0.3
866,2018-09-01T12:54:00Z,2018-09-01T14:48:00Z,2018-09-01T13:51:00Z,0.306,0.2999,1.9
867,2018-09-02T00:48:00Z,2018-09-02T04:48:00Z,2018-09-02T02:48:00Z,0.382,0.344390243902439,4
868,2018-09-09T08:42:00Z,2018-09-09T12:00:00Z,2018-09-09T10:21:00Z,0.367,0.33699999999999997,3.3
869,2018-09-09T17:12:00Z,2018-09-10T03:12:00Z,2018-09-09T22:12:00Z,0.661,0.5003960396039604,10
870,2018-09-10T05:24:00Z,2018-09-10T15:54:00Z,2018-09-10T10:39:00Z,0.643,0.48882075471698117,10.5
871,2018-09-10T17:36:00Z,2018-09-11T02:48:00Z,2018-09-10T22:12:00Z,0.612,0.4804193548387097,9.2
872,2018-09-11T06:36:00Z,2018-09-11T15:36:00Z,2018-09-11T11:06:00Z,0.607,0.4797252747252747,9
873,2018-09-11T19:30:00Z,2018-09-12T02:30:00Z,2018-09-11T23:00:00Z,0.497,0.41394366197183097,7
874,2018-09-12T09:48:00Z,2018-09-12T13:24:00Z,2018-09-12T11:36:00Z,0.36,0.3348648648648649,3.6
875,2018-09-12T22:54:00Z,2018-09-13T01:48:00Z,2018-09-13T00:21:00Z,0.343,0.32333333333333336,2.9
876,2018-09-14T00:18:00Z,2018-09-14T02:42:00Z,2018-09-14T01:30:00Z,0.332,0.31992,2.4
877,2018-09-14T12:06:00Z,2018-09-14T15:12:00Z,2018-09-14T13:39:00Z,0.334,0.31759375,3.1
878,2018-09-14T22:00:00Z,2018-09-15T06:24:00Z,2018-09-15T02:12:00Z,0.495,0.4107764705882353,8.4
879,2018-09-15T12:42:00Z,2018-09-15T15:00:00Z,2018-09-15T13:51:00Z,0.305,0.29925,2.3
880,2018-09-16T00:30:00Z,2018-09-16T05:42:00Z,2018-09-16T03:06:00Z,0.382,0.3471320754716981,5.2
881,2018-09-17T01:30:00Z,2018-09-17T07:12:00Z,2018-09-17T04:21:00Z,0.387,0.3504655172413793,5.7
882,2018-09-17T16:54:00Z,2018-09-17T17:12:00Z,2018-09-17T17:03:00Z,0.297,0.2945,0.3
883,2018-09-18T00:12:00Z,2018-09-18T18:00:00Z,2018-09-18T09:06:00Z,0.551,0.4148100558659218,17.8
884,2018-09-20T06:42:00Z,2018-09-20T09:12:00Z,2018-09-20T07:57:00Z,0.31,0.3009230769230769,2.5
885,2018-09-20T14:24:00Z,2018-09-21T23:24:00Z,2018-09-21T06:54:00Z,0.668,0.44281570996978853,33
886,2018-09-22T03:54:00Z,2018-09-22T12:36:00Z,2018-09-22T08:15:00Z,0.545,0.43623863636363636,8.7
888,2018-09-24T09:18:00Z,2018-09-24T09:48:00Z,2018-09-24T09:33:00Z,0.295,0.29233333333333333,0.5
889,2018-09-24T21:36:00Z,2018-09-24T21:54:00Z,2018-09-24T21:45:00Z,0.294,0.293,0.3
890,2018-09-24T22:12:00Z,2018-09-24T22:48:00Z,2018-09-24T22:30:00Z,0.297,0.294,0.6
891,2018-09-25T05:54:00Z,2018-09-25T15:36:00Z,2018-09-25T10:45:00Z,0.564,0.4476428571428572,9.7
892,2018-09-25T16:30:00Z,2018-09-26T03:24:00Z,2018-09-25T21:57:00Z,0.563,0.4463818181818182,10.9
893,2018-09-26T05:54:00Z,2018-09-26T13:42:00Z,2018-09-26T09:48:00Z,0.487,0.40660759493670884,7.8
894,2018-09-26T20:30:00Z,2018-09-27T00:54:00Z,2018-09-26T22:42:00Z,0.407,0.36431111111111114,4.4
895,2018-09-28T09:12:00Z,2018-09-28T14:18:00Z,2018-09-28T11:45:00Z,0.403,0.35557692307692307,5.1
896,2018-09-29T23:36:00Z,2018-09-30T02:48:00Z,2018-09-30T01:12:00Z,0.346,0.326,3.2
897,2018-10-02T01:36:00Z,2018-10-02T05:24:00Z,2018-10-02T03:30:00Z,0.35,0.3291794871794872,3.8
898,2018-10-03T03:12:00Z,2018-10-03T05:36:00Z,2018-10-03T04:24:00Z,0.322,0.311,2.4
899,2018-10-05T04:36:00Z,2018-10-05T08:12:00Z,2018-10-05T06:24:00Z,0.353,0.3311081081081081,3.6
900,2018-10-06T06:48:00Z,2018-10-06T09:00:00Z,2018-10-06T07:54:00Z,0.326,0.311,2.2
901,2018-10-06T17:24:00Z,2018-10-06T21:30:00Z,2018-10-06T19:27:00Z,0.376,0.3444285714285714,4.1
902,2018-10-07T05:48:00Z,2018-10-07T10:54:00Z,2018-10-07T08:21:00Z,0.427,0.3739230769230769,5.1
903,2018-10-07T19:54:00Z,2018-10-07T21:12:00Z,2018-10-07T20:33:00Z,0.304,0.30057142857142854,1.3
904,2018-10-09T09:42:00Z,2018-10-09T10:12:00Z,2018-10-09T09:57:00Z,0.294,0.2925,0.5
905,2018-10-09T20:24:00Z,2018-10-10T00:54:00Z,2018-10-09T22:39:00Z,0.402,0.35945652173913045,4.5
906,2018-10-10T08:48:00Z,2018-10-10T12:06:00Z,2018-10-10T10:27:00Z,0.354,0.33,3.3
907,2018-10-10T21:18:00Z,2018-10-11T01:06:00Z,2018-10-10T23:12:00Z,0.384,0.34828205128205125,3.8
908,2018-10-11T09:48:00Z,2018-10-11T13:06:00Z,2018-10-11T11:27:00Z,0.363,0.3283235294117647,3.3
909,2018-10-11T21:24:00Z,2018-10-12T01:48:00Z,2018-10-11T23:36:00Z,0.448,0.3725333333333333,4.4
910,2018-10-12T02:06:00Z,2018-10-12T02:12:00Z,2018-10-12T02:09:00Z,0.303,0.2985,0.1
911,2018-10-13T09:06:00Z,2018-10-13T15:18:00Z,2018-10-13T12:12:00Z,0.429,0.37473015873015875,6.2
912,2018-10-13T23:18:00Z,2018-10-14T02:42:00Z,2018-10-14T01:00:00Z,0.343,0.32011428571428574,3.4
913,2018-10-15T01:06:00Z,2018-10-15T03:18:00Z,2018-10-15T02:12:00Z,0.313,0.30543478260869567,2.2
914,2018-10-16T02:48:00Z,2018-10-16T03:24:00Z,2018-10-16T03:06:00Z,0.296,0.2937142857142857,0.6
